,GLOBAL_ID,IDENT,NAME,ELEVATION,ICAO_ID
9974,A049D8DD-2B86-4C2E-BFB1-78ACA945DEE6,PA54,Kellachows,1430.0,
9975,60CDFE0C-EEF2-4A97-A12E-7B5458A6298E,N95,Carlisle Barracks,475.0,
9976,CCE6F398-81AC-4FDC-B582-D856CCF1FBAE,6PS6,North Middlesex,489.0,
9977,01C90831-0A18-4984-BE71-CE9958FBF962,PA55,Neiderer,440.0,
9978,7476792B-D2E7-47B5-8AE3-1B60DD36E1E4,N94,Carlisle,510.0,
9979,E89579AC-5AF9-4A77-A849-C7F4B006563B,4PS5,Muddy Creek,1080.0,
9980,2B3C5452-27B1-4C19-99F8-98A983562A2D,5PA0,Blomster Fld Farm,1050.0,
9981,15509000-F35C-4E61-A10E-F8AA2A9257A9,85PA,Krumenacker,2040.0,
9982,DBB80BD8-ADE6-48D9-8441-7F05BACE61BC,0PS3,Carsonville,800.0,
9983,4A614C78-F732-4EFB-8FCD-BC8CE760E369,PN30,Schrenkel,1200.0,
9984,BCC95514-9B2A-4C78-A8A5-CCD0722E626F,N16,Centre Arpk,1307.0,
9985,100948C0-1DB2-4B31-91DD-4FF889FC0B8A,91PA,Clarion Hospital,1489.0,
9986,7AAA1E71-369D-4A71-B425-5C63E2FF0E0B,PS67,Uphill,1360.0,
9987,013AC193-68C2-401C-95A7-C52C7038059F,23PN,Penn Highlands Clearfield,1161.0,
9988,0BC932B8-86B1-47B7-B0CB-25F7F9A3756C,FIG,Clearfield-Lawrence,1516.2,KFIG
9989,CAED4264-2B6B-484B-B98C-D9E83149D06D,3PN1,Ashlawn,1511.0,
9990,015E6080-32E1-451F-9EB2-E82C4F83286E,88PA,Mc Coy,1200.0,
9991,E2AFD81E-382E-4C23-B081-6E0A48C702DE,PS39,Downes,1590.0,
9992,226010DC-E269-40DB-AC87-DC7DF3F0262C,PS07,St Lukes Miners Mem Hospital,1000.0,
9993,1B355881-6453-43C6-9987-D2472548E2D2,MQS,Chester Co G O Carlson,660.2,KMQS
9994,26EEFFDA-B682-4341-A78A-1F36154B59EA,2PS6,Brandywine Hospital,565.0,
9995,4525C0DD-0E17-4716-9715-73D9EFA57BEB,00PA,R J D,402.0,
9996,16D0CEAC-7C04-411C-A696-8AD8D76EF76A,4PS8,Coatesville,564.0,
9997,FACEC6BC-63A4-4ACE-8ED5-D656F6E43E73,PN34,Keystone Heliplex,642.0,
9998,A099E393-2502-40D6-8B33-D9DB8B0ECCB9,PN52,Mike's,550.0,
9999,97B1DE60-7E6B-4DEC-B1C6-6E26A1927E47,7PA8,The Farm,1100.0,
10000,837FC9A4-815F-458A-9F77-D0079F0AD35C,62GA,Seven Lakes,630.0,
10001,15F46206-59B6-4481-A52E-1814CADEE3DE,JZP,Pickens Co,1535.1,KJZP
10002,495E7069-606A-4286-BC51-120B997AFD15,JCA,Jackson Co,950.5,KJCA
10003,E59E0F7D-1841-4788-A656-AA780C4F21DF,09J,Jekyll Island,11.3,
10004,D455F5D2-7191-4E0B-90E2-C6696282544F,0GA6,Sunset Strip,780.0,
10005,C9D519F3-313F-4372-B7B4-A222B453319C,JES,Jesup-Wayne Co,107.1,KJES
10006,A75B3258-8411-4C9C-B05C-540F4903DCF5,39GA,Wayne Mem Hospital,99.0,
10007,A8122FEB-002F-4079-AD6B-E849AA75C019,41GA,Falcons Nest,940.0,
10008,A4480CF2-8935-43E7-9AC0-A82EB3D11E26,8GA7,Etowah Bend,620.0,
10009,83E9F050-08B1-45A2-933F-64CEE73DD1DA,15GA,Darla's,328.0,
10010,771CEEA9-A4E6-4848-B3FA-CA30E237C899,9A5,Barwick Lafayette,776.3,
10011,52D0142E-4111-4C70-BC42-C6A75973CE5D,GE05,Gibson Fld,750.0,
10012,962D5A38-7689-4C76-9BBD-E2FB58375059,GE11,Hogjowl,1790.0,
10013,310D1668-5349-487D-AC4A-02C9568EFE90,LGC,Lagrange-Callaway,693.6,KLGC
10014,191C9F3B-F340-4B03-A915-3C115991B90E,GA33,West Georgia Medical Center,756.0,
10015,D6BF1C4B-8BFA-4D67-A4C2-FEAB58CA8120,GA44,Richards,650.0,
10016,53F1A1D2-71AB-4948-B3E1-27CAFE021C4C,GA98,Grayhill,750.0,
10017,0F1BB874-F885-47D3-8275-760258640D13,LZU,Gwinnett Co - Briscoe Fld,1061.9,KLZU
10018,7C86214D-835B-4028-8A46-91F51BDC3037,55GA,Gwinnett Medical Center,1044.0,
10019,FFDB2917-9D93-455C-BEED-D0FFC672BC06,8GA3,Leesburg Spraying,260.0,
10020,2BE5506F-1720-48E5-9D7A-0B8E0257ED06,5GA6,Roney Farms,352.0,
10021,56923CEA-AEE6-49CE-9A6D-B6A3232D3DBA,3GE8,Prater Ranch,460.0,
10022,A9013CF4-F07E-46C0-B212-428377E4347F,6GA3,Hca Parkway Medical Center,900.0,
10023,89BB4EDA-7046-4AC5-8BC4-D461A404BF4F,00GA,Lt World,700.0,
10024,56684886-CD1C-4A1B-9638-948BDF8A527F,MCN,Middle Georgia Rgnl,354.2,KMCN
10025,DADED037-5A02-41C0-892F-1219684BC642,52A,Madison Muni,694.0,
10026,E49F0838-70A3-4524-9197-670B69200E7F,GA05,Ramada Inn Antebellum,660.0,
10027,1B69393C-4F03-4C28-8F48-B8EB922065F1,1GE7,Hay Fld,650.0,
10028,41D511D9-F00D-41E0-B4C8-FA8003C77FCA,GA50,Dream Team,604.0,
10029,C6F9B6EA-55B3-4163-A1B9-FC56BAE16F8C,MGE,Dobbins ARB,1068.5,KMGE
10030,B68D58D0-3DB2-4288-9B73-3DE5CF1F56DD,56GA,Kennestone,1215.0,
10031,62B14825-E02E-4188-9B05-63C314C84E2D,68GA,Calhoun,1070.0,
10032,BBD27164-9FEC-4A25-9E57-52ECD7619265,16GA,Galleria,998.0,
10033,F961D67D-BB47-4610-91CE-5C7536469573,42GA,Matthews,1167.0,
10034,43F17CF6-0E99-4F8F-A59B-144139E11B3C,MHP,Metter Muni,197.3,KMHP
10035,D8949447-DC0A-4AC1-9B3B-499A1A7B10B1,GA32,Candler Co Hospital,95.0,
10036,85AA2404-3108-4117-B120-921A687573B6,92GE,Midville Intl,265.0,
10037,9516374B-B6B0-4AD4-A0F8-EEF1956A18C6,9GA2,Berg Park Aerodrome,15.0,
10038,710134A1-8E9C-4E4E-9002-F0B948FE7A92,91GA,Flying Frog Fld,910.0,
10039,775B7059-560D-4D0E-9C34-FAA7CC84A4C7,MGR,Moultrie Muni,297.9,KMGR
10040,EC47C828-C7B1-4307-B489-695F096A768B,09GA,Sunbelt Strip,230.0,
10041,5A52C5DB-240F-46E1-ADDA-8D2AF236F118,MUL,Spence,292.0,KMUL
10042,CC8DFCAD-91E1-4AD8-A650-8EF6F05436CC,GE04,McLendon Fld,650.0,
10043,FA5C83A3-C31E-40A9-9432-1A7A3F6E7129,4J1,Brantley Co,84.8,
10044,2EF25E50-1B5E-48FF-8304-58C239E561DB,1GA8,South One Ten,225.0,
10045,C8CC1DFC-BE6F-4778-AABB-871F35B69766,4J2,Berrien Co,240.1,
10046,51CCBEDE-9781-46B4-A3BF-E7179968342C,GE01,Christians Folly,208.0,
10047,FB424F7D-3A02-4621-8502-C14FA8BE8C7E,2GA0,Kennedy Intranational,695.0,
10048,027E2B27-05B3-4157-B8CF-B3D4415D332B,CCO,Newnan Coweta Co,970.2,KCCO
10049,EE91D29F-F50B-4C1D-A47A-AB3392752765,21GA,Piedmont Hospital-Newnan,930.0,
10050,8AC13556-E5D8-4842-A6A2-1548EF31ED9C,2GE8,Andy Flds,980.0,
10051,4864F234-A1AD-44E5-82FB-ECBA4060568D,4J5,Quitman Brooks Co,184.8,
10052,27468D7E-951F-4ACA-B0F1-0DEFE78D793E,06GA,Smith,1065.0,
10053,15CAD450-1D47-4765-BEB9-F9C5051007E9,RVJ,Swinton Smith Fld At Reidsville Muni,195.4,KRVJ
10054,776F4DB2-A82A-48D9-872D-C0F19BF074DA,12GE,Harvest Lake,4.0,
10055,D36BE120-0D21-45E4-B2D4-3A057B839D4B,05GA,Raju,625.0,
10056,B9892B65-BA87-4E97-8C59-AE603D73F7D7,GA03,Wilson,795.0,
10057,FC8B07E0-3790-495C-8D12-54DA236085A8,49GA,Southern Rgnl Medical Center,821.0,
10058,CC0AE4A2-26AE-43D3-8F39-5D47AA273470,0GA9,Gentle Landings Air Park,505.0,
10059,FDE495CF-4398-4F41-B6FD-AD850124B387,0GE9,Pegasus Ranch,230.0,
10060,4C1E0305-7E82-43E0-A6DD-901828F33C36,RMG,Richard B Russell Rgnl - J H Towers Fld,644.1,KRMG
10061,0C453E3A-625B-426C-A58E-4CBA02D7C034,8GA1,Gum Creek,1070.0,
10062,AD4B86F2-5471-472A-B334-F7CF6F2C1194,23GA,Hartrampf,1038.0,
10063,EB0A0459-F651-4F1A-9E86-1B4BC4605827,72GA,Barbour Island,10.0,
10064,7355DFEE-9937-4AF7-B812-7E3AFBC6E03B,1GA0,Eagle Neck,10.0,
10065,E797B5BF-388F-4B80-839D-BF86B90F09FE,40GA,Smyrna Hospital,930.0,
10066,DCDCDAEC-21F8-49C1-8A3D-5D8B705E89DE,2GA9,Lenora,940.0,
10067,B170754C-4A7E-4D36-98B3-DB827C1AC31E,12GA,Gwinnett Comm Hosp D/B/A Eastside Med Cntr,1065.0,
10068,2F6ED8D5-E4AF-46C2-B4CD-9A16D0D69C79,24GA,Caleb,960.0,
10069,82B5BE9A-F857-47C2-81B9-084AA36CD64D,18GA,Sleepy Hollow,750.0,
10070,19F3F3AD-FDC7-4027-BD33-6B6C19C2AC72,4J8,Treutlen Co,345.0,
10071,B4B4C9E3-3243-4359-ABB1-6BAA0CE3C84B,3GA8,Cauley's Airstrip,251.0,
10072,40A03B3C-B864-4E70-94CE-F91BF3ED5B39,2GA2,Swaids Fld,85.0,
10073,CF231A9C-455F-4645-A8AF-E40EAD509465,TBR,Statesboro-Bulloch Co,186.7,KTBR
10074,125B9BFC-40B1-468F-80ED-D213932E89BF,GA28,East Georgia Rgnl Medical Center,212.0,
10075,13B4AA96-CBB4-488A-BE16-0C8589FE0B30,76GA,Landings East Sylvania,155.0,
10076,8C5BCEC3-C7A0-4163-97B5-D94F722F0431,84GA,Screven Ems,250.0,
10077,EFEDEFA4-DC02-48E8-A07D-A1A35099A819,13GA,Oak Ridge Plantation,350.0,
10078,9EB15280-44EC-4263-B4EF-208F813E52EF,SYV,Sylvester,403.0,KSYV
10079,2D5C7334-C0DD-4CF3-B21D-D910525C68FD,3GA1,Prattsburg,554.0,
10080,647FCD9F-66C3-480A-8448-459B3F87A38E,85GA,Aiken Fld,1020.0,
10081,35B7BA39-EA59-4B49-81A6-1C5BA2C123C0,0GA3,Ayresouth,1287.0,
10082,21949D7C-6EDE-49A2-BDA6-47F6AF06ECF1,55GE,Rostex,887.0,
10083,72DF2A7E-DEBC-43BB-A611-BADF83C37610,OPN,Thomaston-Upson Co,797.7,KOPN
10084,C490E6AA-73EB-447C-BC17-8A2A5E170D5B,TVI,Thomasville Rgnl,263.6,KTVI
10085,35ED60AD-25BD-46B7-9EBC-9F35BC1F085B,HQU,Thomson-McDuffie Co,500.9,KHQU
10086,1FF0E205-0263-4356-83D8-15E01DAAA480,TMA,Henry Tift Myers,354.6,KTMA
10087,C81CD732-99F5-412E-8149-6B5108A0FEDF,TOC,Toccoa RG Letourneau Fld,996.0,KTOC
10088,4E0BBFDB-E0BE-4C15-93BC-6C749C1AA06A,0GE3,Lookout Mountain,646.0,
10089,69DA1651-E0E2-445C-9963-641C15549D03,87GA,Tanner Medical Center/Villa Rica,1114.0,
10090,199D98E0-4503-4BF8-A25E-41034F3F6FEF,81GA,Lucky Lairds Landing,1130.0,
10091,6183C666-C760-4141-82AA-026D665773EC,82GA,Paces South Farms,275.0,
10092,7E9DC592-1C54-479E-9C52-B904BE89F770,5A9,Roosevelt Mem,882.4,
10093,1FA88328-F05B-4246-8258-6A55B0D2CD4A,5A2,Warner Robins Air Park,409.0,
10094,1D526538-C03B-4DF9-978A-2EBEC8486B4D,WRB,Robins AFB,294.1,KWRB
10095,0B79F31E-1BCC-4C72-9F7F-20C47D0F8E7B,IIY,Washington-Wilkes Co,645.7,KIIY
10096,49B6D75A-91D9-42A0-8C8B-DB893723DFA7,9GE6,Linscott,532.0,
10097,186150A1-C5C8-4ECC-A1C0-7F2C38AF4494,1GE9,Waverly Landing,675.0,
10098,E4207CBC-AFEC-4BAC-A384-5A3AAB340440,AYS,Waycross-Ware Co,141.3,KAYS
10099,912BCF02-F7EA-4309-BDEA-41F825568CD4,GA60,Mayo Clinic Health System,40.0,
10100,B66F9A2D-82A2-4683-B242-1F42C3143545,GA47,Bivins,134.0,
10101,4901BCBB-5328-4859-A810-9418BC19C902,BXG,Burke Co,308.4,KBXG
10102,B4E1B97B-0A2B-46E2-A744-E846CB65349C,1GE2,C & W Air Park,1306.0,
10103,050CDA2F-775E-4CBB-9A57-FD536C150C01,6GE2,Rainbow Fld,780.0,
10104,07FA1EE0-6310-48F1-829A-A69866AF44EC,5GA4,Air Acres,918.0,
10105,558EE341-11AE-412C-8840-791F7C60AA2A,GA82,Rust Airstrip,810.0,
10106,8E36323E-88F5-4A40-8E21-B87846436157,65J,Wrens Mem,450.0,
10107,79797D6A-2F70-4C55-9061-9748A429439A,01GE,The Farm,375.0,
10108,EE734967-46BD-421A-AAE0-19898A654853,3GA9,Vintage Fld,873.0,
10109,80557E38-E8B6-4EF8-B78A-EE5666857FC3,GA10,Ridgeview Farm,854.0,
10110,14053574-2BBE-4091-9586-55DB650CF391,9GA0,Brown Fld,864.0,
10111,79C8D434-D58C-440E-8854-232CE140653D,5GA1,Vanguard Landing,235.0,
10112,307FE326-B9AE-419B-8F6D-0ABD94777AFF,GUM,Guam Intl,304.5,PGUM
10113,563D66A5-EE4E-4428-AF6A-C13116D52B73,HI47,Big Eye,80.0,
10114,BACB8378-4F1B-47AA-9F5B-3328B76AF3BD,UAM,Andersen AFB,618.0,PGUA
10115,271856A3-0E0D-49D3-A7CF-C9E6702B095E,GE33,River Bend,718.0,
10116,3BAE346F-A44C-400A-9885-454B07D3D8AB,GA04,Mallards Landing,837.0,
10117,368B88CF-4F46-4FF4-AD82-D24DADEE9E83,GE53,Chigger Hill,800.0,
10118,A3508AEA-4140-406B-A8E2-9246618A4F4E,6GA4,Spring Valley Farm,920.0,
10119,8119F0EB-C2C6-4918-AA30-59547695A01C,3GA3,Warren Fld,1866.0,
10120,45C5A96B-CAEE-4678-9972-A2503A590B50,2J3,Louisville Muni,327.9,
10121,B5DBDD25-45CD-4885-A8C8-DDAC3675BB6B,GA89,Diamond S,910.0,
10122,44811A6D-B1C6-4582-9157-E3A7CA0310CB,63GE,Westbrook,550.0,
10123,EBB8B887-6B8C-4906-BDB7-456362598671,1GA2,Flying N Estates,870.0,
10124,D0FE2062-8E48-42AA-BD0C-0884A62C334A,74GA,Johnson,830.0,
10125,B3AAB674-A60F-4980-96E7-327A65355D75,MQW,Telfair-Wheeler,202.8,KMQW
10126,B3860E00-A9D5-4D7C-8F40-6DFC5CC58E91,MAC,Macon Downtown,436.7,KMAC
10127,F180BE22-1C89-499A-876F-DE82A14A5724,77GE,"Medical Center, Navicent Health",533.0,
10128,8E1364AE-D882-49B4-8D32-9B3A76694FE1,MLJ,Baldwin Co Rgnl,384.9,KMLJ
10129,CDAED238-4E1C-4C39-8B68-DEFC5C709B46,6GA6,Central State Hospital,390.0,
10130,F7B0E558-2DFA-4C9D-B595-B8EE263B9B7F,9GA6,Brookline - Meadowmere,500.0,
10131,415AD9FE-B53C-4495-830F-BAD063F1DEA2,2J5,Millen,240.4,
10132,09CAA17D-4DE2-4A13-AC04-1A303CB4CCE0,77GA,Toland,800.0,
10133,95A02874-70A8-4973-845F-8D44AEA97ED4,D73,Monroe-Walton Co,875.2,
10134,5ABE62A5-B39C-4869-95D4-0CD8CD137B82,GA38,Walton Rgnl Medical Center,833.0,
10135,A4DEB89E-36AD-4E85-8B25-219BEDC8A314,6GA2,Becker,735.0,
10136,1847FB05-C5EE-4E58-A5B1-E688D81BA2B9,67GA,Appalachee Bluff Riverfront Arpk,735.0,
10137,C0A06279-504E-4765-A550-963ACF4BA5F5,1GA9,Aerie,830.0,
10138,A29EFB07-4F98-4C49-8309-632EAE1C080E,53A,Dr C P Savage Sr.,337.1,
10139,9866BA43-EC47-4AC7-927F-5A7312127C01,GA06,Monticello Sky Ranch,690.0,
10140,8F68755F-E2DA-487D-BDA5-CC0DC4573373,4GE3,Whitehall,350.0,
10141,33C2BDC1-F8B1-4E34-9B8C-7EF0DAF330E2,17GA,Panther Creek,750.0,
10142,74C77270-DF3F-4A86-8B72-1C81DF48B337,13GE,Holt Arpk,280.0,
10143,BC5F8E22-A985-47AE-98C8-4FD554B123DB,GE14,Elite Helicopters,325.0,
10144,06B1D957-9A5A-43DE-8E82-EA9424EF78E6,2GA1,Poole Farm,830.0,
10145,00D9CDC5-17D0-4D28-83B8-D4729CFE83CA,GA31,Two Rocks,964.0,
10146,2AADD6B3-682D-4890-96E0-F5C0FC06DEE4,1GE6,Daystar Strip,105.0,
10147,9AAF6C07-7474-40B2-860E-878737DC729A,PXE,Perry-Houston Co,418.1,KPXE
10148,C8E662D6-143F-418B-8109-6C4D05E87B6A,PIM,Harris Co,902.0,KPIM
10149,E2902177-CDC4-4D1A-8E65-07A3B1716D04,47GA,Everidge,450.0,
10150,E05E9D50-1358-4D6B-A5E6-D69F81D0FC76,44GA,S&s Flying Service,260.0,
10151,ADF57730-53E4-4BA5-A761-730CAD2A0D44,4GA5,Peterson Fld,526.0,
10152,C6D49BFA-D504-40E6-B4A4-25D5B7078AB3,22GA,Riverside,620.0,
10153,58D46A5D-AA95-4128-8E3C-69417112F241,GA57,Roswell Animal Hospital,1100.0,
10154,F0E30E3B-6460-442C-9DBB-B6C4246D2C1D,OKZ,Kaolin Fld,438.3,KOKZ
10155,ECE3E14D-BA14-41CB-B9DB-4D83749A1182,58GA,Washington Co Rgnl Medical Center,458.0,
10156,BEB4BDDF-A5F7-4C71-A521-8321F7ABFF28,SVN,Hunter AAF,41.3,KSVN
10157,D339C530-1D36-4587-8130-9E9938BF474D,SAV,Savannah/Hilton Head Intl,50.2,KSAV
10158,A279D190-F48D-46B3-B5ED-9A79606A5C68,46GA,St Joseph's Hospital,26.0,
10159,6063ABA0-E466-4D10-8135-C3358A83286D,GA37,Mem Hospital,20.0,
10160,183B4A59-0546-4DE0-958C-E22D45D37071,GA39,Hodges Arpk,10.0,
10161,1F9F98B6-EFA6-4362-849D-3DF548071763,GA35,Cypress Lakes,30.0,
10162,6D1F81B6-CFFB-4200-B092-EBE3E7227BFF,64GA,Big 'T',900.0,
10163,2777582E-73F6-48C5-802C-953C3280C6EC,2GA8,Shannon Flight Strip,677.0,
10164,7547C258-CD2E-46F7-9534-FB9B054D89C2,29GA,Rolling Meadows Airfield,808.0,
10165,EE510748-C987-4D99-AE73-8FDAD5192A27,1GA4,Southern Ag Aviation,180.0,
10166,03785445-00A9-439F-A739-3F48978EE788,3GA0,Grant,790.0,
10167,92CB7F13-5251-48ED-9DC2-A3310DB0A3E9,43GA,Piedmont Henry Hospital,809.0,
10168,F32EDCDD-F06F-4B3A-A306-E4697965B334,7GA7,Berry Hill,770.0,
10169,7A672C52-4403-4913-A8CC-1F9566D89292,92GA,Stone Mountain Park Skylift,950.0,
10170,363E9DC7-EF5E-4B9F-AEC4-7F1EA168AC65,GE34,Stone Mountain Park Public Safety,895.0,
10171,F0D06456-A135-4A51-A181-4AA690AA8519,3GE2,Williams,990.0,
10172,23395B6B-2AE8-49E0-BD6C-988B4EBD2254,GA87,High Valley Arpk,2800.0,
10173,C6E52E62-0FF9-4E50-93E3-B0706DED74CC,GA23,Wyatt,720.0,
10174,C7943CB1-EC78-4039-84B9-66DB0CD1947A,0GE4,Pecan Patch Airstrip,860.0,
10175,56C62878-7B38-4ECD-A8AB-0C28ED0C12B1,SBO,East Georgia Rgnl,327.2,KSBO
10176,13A3E548-8CEB-42D7-9EEE-55571B6CDD04,93GA,Emanuel Co Hospital,328.0,
10177,B0F9EB9B-32B5-4F1D-8C8B-7616E5447CC7,JYL,Plantation Arpk,190.2,KJYL
10178,E8E24E93-86C4-4327-9DEB-A32C0B06D86D,14GE,Stakely,1940.0,
10179,5ED203F0-BAF4-458E-B56C-22439BF14903,86GA,Flying G Ranch,845.0,
10180,B735A235-E245-4B68-9F78-4129B27E8982,51GA,Smith Fld,920.0,
10181,564D95CE-1EF9-469A-B345-DCA790B31E95,94GA,Snow Hill Airstrip,465.0,
10182,51764139-D9BB-47F2-ACEA-BC8E64F8B3E7,3GA4,Stonewall,1020.0,
10183,0C9198C7-C8C8-452A-A99C-2432F98DAA2F,VLD,Valdosta Rgnl,203.2,KVLD
10184,1287D126-C6F7-4244-B6F4-E8B16F5EB7E9,0GA8,Paso Fino Farm,200.0,
10185,418B51F3-B558-40FC-B28F-AC6A0694402D,50GA,Mallory Fld,202.0,
10186,46F8DB5B-8972-417C-A5C9-CC2FF4E25BE0,7GA2,McClellan,229.0,
10187,FE87C458-D70B-4CCD-B86F-347819CF23A1,VAD,Moody AFB,233.2,KVAD
10188,5E37966F-4FA1-4756-9D88-8D8AAE0DF5BE,8GA9,Brook Bridge Aerodrome,820.0,
10189,D9553298-8C0E-4479-BF42-B54025559670,VDI,Vidalia Rgnl,274.3,KVDI
10190,616DBB6D-B088-4915-8CA9-0CDEBAB892A0,20GA,Earl L Small Jr  Fld/Stockmar,1110.0,
10191,CD451563-4360-4EC7-93B9-223BD422A670,3GA5,Diamond R Ranch,1213.0,
10192,7F0AF8B5-2554-4EEF-BC53-2D63CB610AD3,GA51,Vogtle Electric Generating Plant,130.0,
10193,8579B107-B3F3-4B7F-B108-A1E8602C2AE6,2GE1,Burke Co Hospital,264.0,
10194,1E4117BA-0B0E-42B0-ABC0-9DACF3D85CE4,3GA7,Rhodes Air Ranch,195.0,
10195,E8615A62-DC8F-45CB-B457-076F6C4E75A6,GE30,Sandy Hill,310.0,
10196,D52404BD-4CAD-4C07-900E-01A642165345,3GA6,Erlen,1044.0,
10197,11746FC3-98EF-4EB9-9578-0E32BAE6ED91,6GA5,Kolibri,1100.0,
10198,DC88C473-7570-4E37-9A8A-2EA67F13CED8,5GA2,Lyons Landing,1080.0,
10199,2F246FF9-B1A5-4511-AE47-3100A14633C4,7GA9,Smisson Fld,1044.0,
10200,BF3098E7-997B-4A7E-8BF8-4B6C957A2A56,95GA,McIntosh Fld,771.0,
10201,BF5E29D3-60BE-4355-A637-085349BB9414,GA2,Peach State Aerodrome,926.0,
10202,5F5BD7C7-7CD6-41B5-8008-816224FE34B1,5GA3,Eagles Landing,980.0,
10203,AFA90D3D-78AD-46B5-AAD0-7B6589AA7E87,96GA,3-M's,890.0,
10204,C8397555-73A6-4020-A249-0C0DC005CABC,WDR,Barrow Co,934.3,KWDR
10205,69DC8A56-B1CE-4F9F-A2CD-DF71CA8DF7F1,59GA,Barrow Medical Center,948.0,
10206,BBF24D6A-A494-49F0-867B-70DB75869A74,HFS,French Frigate Shoals,6.0,PHHF
10207,5A5C1CBD-A701-4C61-91B9-2D516E00C4D4,HNM,Hana,77.5,PHHN
10208,7685CDE9-DAF4-4BF8-8680-89F5CE15ED44,HI01,Princeville,344.0,
10209,7817D5D1-976F-4705-BE05-FC2346157AB5,HI03,Hanamaulu Airstrip,404.0,
10210,220B111A-86D0-46A1-BEEA-0F5FCA59E86B,PAK,Port Allen,24.0,PHPA
10211,866033FB-3F7F-45EE-96C4-9A0E768BD669,UPP,Upolu,96.0,PHUP
10212,879B8B96-06B7-4344-9EE6-27B3380444F2,ITO,Hilo Intl,37.6,PHTO
10213,5275A1D6-33F2-450B-8412-704CEC691209,HI04,Hilo Medical Center,487.0,
10214,B7C9E111-DB99-4757-A3EF-F6C5B0916764,HI05,Honokaa Airstrip,1440.0,
10215,5B4DC1E6-846B-4FA9-AC56-95D841B38CE6,HNL,Daniel K Inouye Intl,12.9,PHNL
10216,A6F727FC-A2D0-47AB-A194-F09A84A8BFA7,HI24,Heco-Waiau,6.0,
10217,FE382B8D-6FBF-456F-BA1E-674D7A1AFE26,HI40,Kuakini Medical Center,175.0,
10218,94D6D543-2647-48B0-9C4E-2B140D7298CD,HI38,The Queen's Medical Center,102.0,
10219,8AB546D1-E6D0-4AE2-A17B-0252A0B5405F,HI55,Moanalua Medical Center,18.0,
10220,11FB8C97-7BD3-479B-8504-922167F05A15,HI57,Kahuku Fire & Police Station,11.0,
10221,3F83D4B7-7613-4F16-8DB4-D25879645511,HI58,Turtle Bay Resort,13.0,
10222,C65438E4-5646-489A-910D-EBD48F5EDFF2,OGG,Kahului,53.3,PHOG
10223,EA5CCA39-6062-4943-B79B-49789A937548,KOA,Ellison Onizuka Kona Intl At Keahole,47.1,PHKO
10224,DEAC6D9F-E7D4-4AC2-A1A2-A10E60A8FCD4,LUP,Kalaupapa,23.9,PHLU
10225,F5CE9F92-EAA7-4419-BDD7-E2ED87767ECB,MUE,Waimea-Kohala,2671.1,PHMU
10226,4BFF28AF-D1D5-4E81-8B63-2189365B7EDC,HI18,Lucy Henriques Medical Center,2707.0,
10227,1070E4EF-6A33-459D-A5C5-D12846DC796A,NGF,Kaneohe Bay McAS (Marion E Carl Fld),23.0,PHNG
10228,05FD7AB4-B696-4729-93C3-45298B5AD0F2,JRF,Kalaeloa (John Rodgers Fld),30.0,PHJR
10229,41E57E16-5060-430D-AB7F-DDF0BA374E39,MKK,Molokai,453.9,PHMK
10230,309B62C0-7ABD-4520-8610-8817E1B5F39B,HI49,Panda,250.0,
10231,88C68E2A-DCD2-4BFF-B341-CB4D1F9E8797,99HI,Kawela Farm,450.0,
10232,FDDA2071-8C62-40DA-BA24-4CA07F474AAB,HI33,Haiku Airstrip,385.0,
10233,D6B5533B-ADBE-490C-81A9-D3D0F6B308B2,HI46,Hi 23 Airstrip,480.0,
10234,27B821FF-FDC2-488A-8E2D-AA0690CBB1FA,HI52,Rainshed,4000.0,
10235,E67FD706-622A-4E47-B284-CD97370586AC,HHI,Wheeler AAF,843.3,PHHI
10236,C7A16800-9BA7-42CA-AB95-B602209CD9B9,HI07,Waikoloa,109.0,
10237,8909D53F-C1E6-43C1-944E-F6B0A1CEDC18,4C7,Ackley Muni,1070.0,
10238,6EC89E21-F3C1-4583-929F-14B5933F609A,4C8,Albia Muni,963.7,
10239,FEDBE60F-50FF-4D4E-A13A-2703F345DEBA,IA22,Monroe Co Hospital,957.0,
10240,4A69B32F-994F-4956-9700-33CFCF708FE8,AXA,Algona Muni,1216.0,KAXA
10241,8875665D-551B-41F2-A96C-197CB68FA8DB,K98,Allison Muni,1053.0,
10242,4108C553-A70C-4687-8DA3-942BE191D622,C11,Amana,712.0,
10243,4EA2BE9B-FD18-4786-B2D7-54F8805AAED8,AMW,Ames Muni,955.6,KAMW
10244,E64E611E-A348-4E9E-9CE9-493F9B5314AE,Y43,Anita Muni-Kevin Burke Mem Fld,1251.0,
10245,4AF4124A-A9BA-4D04-B03D-4101E7A048ED,BNW,Boone Muni,1160.3,KBNW
10246,85BFE13C-D399-4929-98D1-FA46DBAE00CB,02IA,Boone Co Hospital,1160.0,
10247,5A008A30-17A3-4AD6-99E9-BCFFB7FE8E59,09IA,Skydive Iowa,820.0,
10248,A368DD67-FC45-439E-8486-B7C2FE80409F,IA70,Friesenborg & Larson,1220.0,
10249,790FC0DF-7EBF-4B70-937B-276E66246B7E,BRL,Southeast Iowa Rgnl,697.8,KBRL
10250,421B6530-E6BE-479E-9ABD-1A1DCFF9BA0D,58IA,Diewold,700.0,
10251,BC2A030E-5E0E-433B-92B5-0798DFF45650,CIN,Arthur N Neu,1203.7,KCIN
